"Pink Chokolate!",,"Windhoek",,"Lady May",214.04689,-5.444,188.056,"The Boss",,"1",1.0,"Pink Chokolate!",
"Classic Gold: Best of All",,,,"Vickie Winans",228.93669,-8.686,107.961,"Make Me Over",,"11",0.0,"Classic Gold: Best of All",
"Jeux de dames_ vol. 1 (réalisation Ronald Rubinel)",,,,"Edith Lefel",276.50567,-4.638,101.972,"An ti chans'",,"0",1.0,"Jeux de dames_ vol. 1 (réalisation Ronald Rubinel)",
"Mafuá",,,,"Yamandu Costa",190.04036,-14.179,205.317,"Mafuá",,"2",1.0,"Mafuá",
"Eat / Kiss: Music For The Films By Andy Warhol",,"Garnant Wales",,"John Cale",228.46649,-12.412,137.004,"Movement 4 [from Kiss] (Album Version)",1997,"7",1.0,"Eat / Kiss: Music For The Films By Andy Warhol","british | drone | art rock | rock | experimental rock | uk | welsh | protopunk | classic pop and rock"
"The Ultimate Most Relaxing New Age Piano in the Universe",37.77916,"California - SF",-122.42005,"Suzanne Ciani",239.59465,-21.552,106.33,"Stream",,"7",1.0,"The Ultimate Most Relaxing New Age Piano in the Universe","instrumental | electronic | new wave"
"Holy Roller Novocaine",36.16778,"Nashville Tennessee",-86.77836,"Kings Of Leon",187.92444,-5.907,116.823,"Wicker Chair",2003,"0",1.0,"Holy Roller Novocaine","american | southern rock | garage rock | rock and indie | américain | alternative rock | usa | rock | united states | indie rock"
"Be Yourself Tonight",51.50632,"London England",-0.12714,"Eurythmics",207.0722,-6.629,84.164,"Tous Les Garçons Et Les Filles",1985,"0",1.0,"Be Yourself Tonight","british | synthpop | electronic | new wave | uk | classic pop and rock | rnb | pop | rock"
"Vanguard Visionaries",,,,"Perrey And Kingsley",122.64444,-8.541,102.538,"Spooks In Space",1966,"0",0.0,"Vanguard Visionaries",
"Hometown 2001",54.48303,"Egremont Cumbria England",-3.53444,"Francis Dunnery",300.79955,-13.33,124.175,"Too Much Saturn",1995,"7",1.0,"Hometown 2001",
"The Berzerker",-37.81753,"Melbourne Australia",144.96715,"The Berzerker",165.61587,-6.222,174.287,"Deform (live)",2000,"1",1.0,"The Berzerker","grindcore"
"Germicide",34.05349,"Los Angeles CA",-118.24532,"The Germs",206.05342,-11.506,133.144,"Forming",1977,"11",0.0,"Germicide","los angeles | punk | california | usa"
"The Road To Hell Part 2",,"Middlesbrough England",,"Chris Rea",241.162,-8.531,180.149,"Driving Home For Christmas",1986,"9",1.0,"The Road To Hell Part 2","rock | blues | british | classic pop and rock | rock blues"
"Country Masters Vol 1",34.31109,"Mineola AR",-94.02978,"Jimmy Wakely",155.95057,-14.123,109.065,"Beautiful Brown eyes",2001,"2",1.0,"Country Masters Vol 1",
"Virtuous Woman",,,,"Warrior King",224.28689,-4.779,241.877,"Empress So Divine",2002,"10",1.0,"Virtuous Woman",
"500",,,,"Gertrudis",106.52689,-12.385,97.76,"Intro",2009,"9",0.0,"500",
"Candy From A Stranger",,"Minneapolis MN",,"Soul Asylum",279.2224,-6.582,68.734,"Lies Of Hate",1998,"11",0.0,"Candy From A Stranger","american underground | classic pop and rock"
"De Musica Ligera",,,,"Soda Stereo",340.29669,-11.356,91.328,"Terapia De Amor Intensiva",1988,"7",1.0,"De Musica Ligera","rock en espanol | rock | latin | dinamo"
"Sleeping With Ghosts",,"London England",,"Placebo",241.52771,-7.255,108.264,"English Summer Rain",2003,"10",0.0,"Sleeping With Ghosts","alternative rock | british | indie rock | britannique | rock and indie | uk | rock"
"Music For Christmas Lovers",,,,"Carl Doy with NZSO",158.56281,-16.527,94.658,"The First Noel",,"2",1.0,"Music For Christmas Lovers",
"Dirty Harriet",40.14323,"New Jersey",-74.72671,"Rah Digga (Featuring Outsidaz)",256.80934,-7.307,201.802,"The Last Word (Amended Version)",2000,"7",1.0,"Dirty Harriet",
"Miscelanea",,,,"Tam Tam Go!",226.82077,-7.684,119.524,"Spanish Shuffle (Album Version)",,"9",1.0,"Miscelanea","spanish | pop"
"No Regrets",,,,"Delta 9",94.06649,-9.506,109.636,"Infidel",,"2",1.0,"No Regrets",
"Exclusively",18.01571,"Kingston Jamaica",-76.79731,"Horace Andy",234.44853,-10.173,102.055,"Musical Episode",2005,"10",0.0,"Exclusively","classic pop and rock"
"My Soul Speaks",,,,"LORE",216.55465,-8.147,130.062,"Haunting",,"8",1.0,"My Soul Speaks",
"Ultimate Happy Hardcore 3",,,,"The Nightraver & The Magican",233.53424,-5.483,184.981,"Drop the Bass",,"6",1.0,"Ultimate Happy Hardcore 3",
"A Classic Christmas",,,,"Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge",111.0722,-13.826,82.422,"Joy To The World",,"6",1.0,"A Classic Christmas",
"Thisia Live",,,,"Angela Dimitriou",265.37751,-9.28,124.177,"Ftei O Erotas",,"9",0.0,"Thisia Live",
"Bach: Organ Works Vol.2",46.20835,"Geneva Switzerland",6.1427,"Lionel Rogg",240.61342,-14.367,64.401,"Prelude And Fugue In C Major BWV 531 : Fugue",,"0",1.0,"Bach: Organ Works Vol.2",
"Realive Tour 2002 -Odoranya Son Son- in Tokyo",,,,"Pe'z",252.57751,-7.605,75.955,"Spirit",,"0",0.0,"Realive Tour 2002 -Odoranya Son Son- in Tokyo",
"Oh My God",,"Brookyln NY",,"Sticky Fingaz",266.4224,-5.947,80.149,"Oh My God",2000,"6",0.0,"Oh My God",
"Seasons Of The Soul",34.05349,"California - LA",-118.24532,"Lisa Lynne",316.49914,-14.544,95.981,"Isla del Luna",1999,"2",1.0,"Seasons Of The Soul",
"King Of Myself",,,,"The Black Velvet Band",256.39138,-8.632,122.174,"Dancing To A Standstill",,"9",1.0,"King Of Myself",
"Steady On",42.78668,"Vermillion SD",-96.92803,"Shawn Colvin",224.60036,-13.256,210.871,"Another Long One",1989,"8",1.0,"Steady On","folk"
"EQUALIZE",52.47859,"Birmingham/ London UK",-1.9086,"SWAMI featuring Asuivre",260.28363,-2.939,90.008,"Give It What U Got",2007,"10",0.0,"EQUALIZE","desi | electro"
"Road House",,,,"The Jeff Healey Band",313.7824,-11.488,107.197,"Hoochie Coochie Man",1989,"7",1.0,"Road House","classic pop and rock"
"Bebop Moptop",56.46137,"Dundee Scotland",-2.96761,"Danny Wilson",167.20934,-7.928,196.034,"The Second Summer Of Love",1989,"7",1.0,"Bebop Moptop","classic pop and rock"
"Dance Tribute to Lady Gaga Vs Black Eyed Peas",,,,"Java",356.41424,-7.598,130.861,"Don't Phunk With My Heart",,"1",1.0,"Dance Tribute to Lady Gaga Vs Black Eyed Peas",
"Music Cafe",,,,"Stephy Tang",214.12526,-7.225,105.196,"Leng Jing",,"4",0.0,"Music Cafe","hong kong | chinese"
"The B52's",,"Athens GA",,"The B-52's",261.74649,-9.628,124.086,"Wig",1986,"0",1.0,"The B52's","classic pop and rock | united states"
"Death ... Is just the beginning Vol.4",,"Oslo Norway",,"Dimmu Borgir",282.53995,-4.2,140.458,"Master Of Disharmony",1996,"6",0.0,"Death ... Is just the beginning Vol.4","norwegian | black metal | melodic black metal | symphonic black metal | metal"
"Une petite pause",,,,"Pascal Sangla",243.1473,-14.737,93.238,"Une petite pause",2010,"9",1.0,"Une petite pause",
"Punk International",,,,"Sex Pistols",216.60689,-3.736,145.518,"God Save the Queen (Live)",1988,"9",1.0,"Punk International","british | punk rock | uk | london | england | english | britannique | classic pop and rock | rock | punk"
"Dark Days In Paradise",54.5958,"Belfast Northern Ireland",-5.93494,"Gary Moore",345.93914,-6.951,153.862,"What Are We Here For",1997,"2",1.0,"Dark Days In Paradise","blues rock | hard rock | rock"
"Breaks_ Beats & Blondes",,,,"Deekline & Wizard",271.77751,-6.947,90.648,"Sun Is Shining",2004,"0",1.0,"Breaks_ Beats & Blondes",
"Forever",,"Fairfax California",,"Chris Brown",363.59791,-4.376,139.998,"Forever",,"1",1.0,"Forever",
"Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation",44.41033,"Genova",8.93889,"Daniela Dessì",330.65751,-12.279,140.334,"New Age",,"2",0.0,"Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation",
"Moments",,,,"Dakis",172.25098,-8.46,66.765,"Perasmena Mesanihta",,"2",0.0,"Moments",
"Live In Tokyo",51.50632,"London England",-0.12714,"Public Image Ltd",388.28363,-16.433,132.506,"(This Is Not A) Love Song (Live)",1983,"0",1.0,"Live In Tokyo","uk | british | english | rock and indie | punk | england | indie | post punk | alternative"
"Time and Space",44.11559,"Oregon",-120.51484,"Soular",244.45342,-6.885,146.577,"Everything Changes",,"6",1.0,"Time and Space",
"Profities",,,,"Despina Vandi",303.09832,-8.879,128.292,"OUTE ENA EFHARISTO",,"8",0.0,"Profities",
"Love_ Peace & Nappiness",,"South Jamaica Queens",,"Lost Boyz",269.7922,-11.043,90.218,"Certain Things We Do",1997,"7",1.0,"Love_ Peace & Nappiness","american | hip-hop"
"The Palest Grey",34.05349,"California - LA",-118.24532,"Scarlet's Remains",198.73914,-7.469,115.061,"Spin",2007,"7",1.0,"The Palest Grey",
"Etiquette",,,,"Casiotone For The Painfully Alone",175.72526,-10.93,141.919,"Nashville Parthenon",2006,"0",1.0,"Etiquette","dance and electronica"
"Ec8or",52.51607,"Berlin Germany",13.37698,"Ec8or",217.23383,-9.493,95.596,"Cocain Ducks",1995,"10",0.0,"Ec8or",
"Piouhgd + Widowermaker!",29.42449,"San Antonio TX",-98.49462,"Butthole Surfers",450.84689,-9.063,130.586,"Barking Dogs (From Piouhgd)",,"4",0.0,"Piouhgd + Widowermaker!","texas | san antonio | punk | usa"
"Lo Mejor con La Orq. Broadway",,,,"Roberto Torres",226.66404,-12.716,117.271,"Sabor Guajiro",,"0",1.0,"Lo Mejor con La Orq. Broadway",
"A Match & Some Gasoline",42.33168,"Detroit MI",-83.04792,"The Suicide Machines",95.68608,-2.022,115.887,"Burning In The Aftermath",2003,"2",1.0,"A Match & Some Gasoline",
"Too Much Too Soon",,"New York NY",,"The New York Dolls",344.05832,-9.253,154.953,"Human Being",1974,"11",1.0,"Too Much Too Soon","punk | usa | classic pop and rock | protopunk | rock | american | punk rock | glam punk"
"Cracks",,,,"Javier Navarrete",128.83546,-17.699,90.932,"Midnight Swim",,"3",1.0,"Cracks",
"Pieces Of Time",,,,"Jacob Young",456.30649,-19.478,89.667,"In A Subtle Way",,"1",1.0,"Pieces Of Time","jazz and blues"
"Greatest Hits",32.77815,"Dallas TX",-96.7954,"Stevie Ray Vaughan",248.78975,-7.805,116.721,"Crossfire",1992,"1",1.0,"Greatest Hits","jazz and blues"
"A Bothered Mind",34.36401,"Oxford MS",-89.51877,"R.L. Burnside",277.78567,-6.944,89.984,"Glory Be",2004,"2",1.0,"A Bothered Mind","delta blues | blues | electric blues"
"Bossa Nova Stories",-23.56287,"Sao Paulo Brazil",-46.65466,"Eliane Elias",251.42812,-12.009,86.091,"The More I See You",2009,"7",1.0,"Bossa Nova Stories","brazilian | bossa nova"
"Bluesman",,,,"John Hammond",195.3171,-10.7,123.142,"I Can't Be Satisfied",2002,"7",1.0,"Bluesman","folk"
"Grown Man",35.91463,"Chapel Hill NC",-79.05661,"Loudon Wainwright III",190.48444,-15.663,102.428,"Human Cannonball",1995,"3",1.0,"Grown Man","easy listening soundtracks and musicals | folk"
"Jump Back - The Best Of The Rolling Stones_ '71-'93",51.50632,"London England",-0.12714,"The Rolling Stones",271.49016,-10.358,139.333,"Angie (1993 Digital Remaster)",,"9",0.0,"Jump Back - The Best Of The Rolling Stones_ '71-'93","british | uk | rock | rnb | blues | rock and roll | country | english | classic pop and rock | the-rolling-stones | britannique | reggae | psychedelic rock"
"Issues",,"Bakersfield CA",,"Korn",224.522,-6.694,94.057,"Hey Daddy",1999,"7",1.0,"Issues","american | nu metal | metal | nu-metal | new metal | alternative metal | united states | industrial metal"
"Revolutions Per Minute",,"Chicago",,"Rise Against",218.8273,-3.803,186.254,"Amber Changing",2003,"4",1.0,"Revolutions Per Minute","hardcore punk | rock | american | punk rock | melodic hardcore | rock and indie | punk | usa"
"Take One More Chance With Me",33.45081,"Indianola MS",-90.645,"Jazz Gillum",185.67791,-16.844,101.41,"Me And My Buddy",,"0",0.0,"Take One More Chance With Me",
"Straight Outta Compton",34.05349,"Compton California USA.",-118.24532,"N.W.A.",168.75057,-8.91,97.099,"A B***** Is A B***** (Edited)",1989,"9",1.0,"Straight Outta Compton","hip hop rnb and dance hall"
"I Need You Now",62.19845,"Sweden",17.55142,"Agnes",275.06893,-4.376,124.009,"I Need You Now",,"7",1.0,"I Need You Now",
"Kivenkantaja",,,,"Moonsorrow",356.49261,-4.178,124.237,"Ukkosenjumalan poika",2001,"9",1.0,"Kivenkantaja","black metal | finnish | folk metal | pagan metal | finland | viking metal | metal"
"Britten: Orchestral Works",,,,"Sir Neville Marriner",315.27138,-16.753,100.349,"4 Sea Interludes Op. 33a: Storm",,"4",1.0,"Britten: Orchestral Works","conductor"
"4 Day Tornado",,,,"20/20",302.36689,-12.99,101.229,"It Goes On",,"6",1.0,"4 Day Tornado",
"The Altogether",51.27562,"Sevenoaks United Kingdom",0.17898,"Orbital",327.8624,-6.531,125.975,"Illuminate",2001,"0",1.0,"The Altogether","british | english | sevenoaks | house | techno | electronica | electronic | ambient techno | uk | dance and electronica"
"Live at the Grand Olympic Auditorium",,"Los Angeles CA",,"Rage Against The Machine",201.56036,-2.069,140.63,"Kick Out The Jams",2000,"9",1.0,"Live at the Grand Olympic Auditorium","funk metal | alternative rock | alternative metal | rapcore | rock | metal | american | rock and indie | political | angry"
"Strength & Loyalty",,"Cleveland OH",,"Bone Thugs-N-Harmony / Akon",286.30159,-6.933,154.09,"Never Forget Me",2007,"1",1.0,"Strength & Loyalty",
"Ao Vivo",,,,"José Augusto",284.70812,-8.339,98.859,"Pecado De Amor",,"0",1.0,"Ao Vivo",
"Psycho Drama",,,,"Ultraviolence",303.04608,-10.57,210.47,"Murder Academy",1995,"1",1.0,"Psycho Drama",
"The Pink & The Lily",56.65286,"Scotland",-3.99667,"Sandi Thom",205.21751,-4.332,82.205,"Wounded Hearts",2008,"4",1.0,"The Pink & The Lily","uk | scottish | british | pop and chart"
"The Last Living American Marxists",,,,"The Secret Life of Teenage Girls",153.20771,-8.798,88.935,"Carpe PM",,"0",1.0,"The Last Living American Marxists",
"Harry / Silent Mother Nature",53.93063,"Yorkshire England",-1.20788,"Catherine Howe",183.37914,-11.428,172.337,"Freedom Enough (From Silent Mother Nature)",,"4",1.0,"Harry / Silent Mother Nature",
"Coastal",,,,"The Field Mice",316.73424,-15.54,162.682,"When Morning Comes To Town",1989,"3",1.0,"Coastal","classic pop and rock"
"Once More",34.05349,"Los Angeles CA",-118.24532,"Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas",431.64689,-14.621,106.219,"Estate",,"11",0.0,"Once More","jazz | american"
"20 Greatest Hits",36.2929,"Salina OK",-95.15261,"Carl Belew",131.05587,-15.672,121.563,"Love's Been Good To Me",,"4",1.0,"20 Greatest Hits",
"Coda",,"England",,"Led Zeppelin",182.09914,-10.7,210.8,"Poor Tom (Album Version)",1982,"1",1.0,"Coda","hard rock | rock | blues rock | british | english | classic pop and rock | uk | classic rock | folk | américain | usa | american | folk rock | heavy metal | metal"
"Greatest Hits",,,,"The Notorious B.I.G.",316.65587,-5.934,91.69,"Who Shot Ya (Amended Album Version)",2007,"4",1.0,"Greatest Hits","hip hop rnb and dance hall | hip hop"
"RoadKillOvercoat",,,,"Busdriver",192.1824,-6.258,155.038,"(Bloody Paw On The) Kill Floor",2007,"6",1.0,"RoadKillOvercoat","hip hop rnb and dance hall"
"Peace At Last - EP",40.71455,"NY - New York City",-74.00712,"Hem",133.27628,-15.736,89.86,"Have Yourself A Merry Little Christmas",2005,"5",1.0,"Peace At Last - EP","country | folk"
"This DJ",,,,"DJ Dips",240.3522,-6.248,86.689,"Gerra De De",,"1",1.0,"This DJ",
"Light Flight - The Anthology",,,,"Pentangle",228.51873,-12.053,179.501,"Rain And Snow",,"5",1.0,"Light Flight - The Anthology",
"Bone To Pick",,,,"The Gone Jackals",229.79873,-12.772,135.175,"Not Buried Deep Enough",1995,"4",1.0,"Bone To Pick",
"Apogee",43.07295,"Madison Wisconsin",-89.38669,"Bongzilla",397.26975,-6.788,95.882,"Witch Weed (Live)",1999,"9",1.0,"Apogee","american | sludge metal | metal | doom metal | stoner metal"
"To Live Alone",,,,"S.U.P",384.70485,-8.161,137.862,"The Cube (Live)",2001,"11",0.0,"To Live Alone","french | french metal | metal"
"Strictly Trucking",,,,"The Willis Brothers",150.64771,-9.258,121.983,"Give Me 40 Acres (To Turn This Rig Around)",,"7",1.0,"Strictly Trucking",
"The Way West",31.1689,"Texas",-100.07715,"Brian Keane",133.53751,-29.295,117.667,"Battle Of The Rosebud / Cries",,"4",1.0,"The Way West",
"Addressing The Nation With The Blues",31.55379,"Monticello MS",-90.10785,"Byther Smith",418.87302,-11.702,117.168,"I Wish My Mother Was Here",1989,"1",1.0,"Addressing The Nation With The Blues",
"PeeBoy EP",,,,"Boogie Pimps",415.03302,-6.751,83.326,"Get Back Down",,"1",1.0,"PeeBoy EP","pop and chart"
"Surprise",52.8029,"Stafford England",-2.10633,"Bizarre Inc",420.10077,-9.062,139.91,"Miracle",1996,"11",1.0,"Surprise",
"Alright_ Still (Deluxe)",,"LDN",,"Lily Allen",264.69832,-5.871,156.097,"U Killed It",2006,"9",1.0,"Alright_ Still (Deluxe)","uk | british | pop and chart | united kingdom | electropop | britannique | pop | english"
"Lagrimas Negras",,,,"Bebo & Cigala",198.26893,-14.509,132.967,"Inolvidable",2003,"2",0.0,"Lagrimas Negras","world"
"Suburban",,"Poza Rica MX",,"Aberdeen",266.70975,-12.658,90.908,"Beyond the Light",,"9",1.0,"Suburban",
"Miles To Miles",40.71455,"NY - New York City",-74.00712,"Jason Miles",235.80689,-9.716,101.03,"Voices On The Corner",,"10",0.0,"Miles To Miles",
"Music Of The Brazilian Masters",-23.56287,"Sao Paulo Brazil",-46.65466,"Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd",286.14485,-24.597,169.775,"Ernesto Nazareth",,"9",0.0,"Music Of The Brazilian Masters",
"Zlatni hitovi '90 1",,,,"Ana Bekuta",145.57995,-13.703,160.261,"Kako mi je pitas sad",,"0",1.0,"Zlatni hitovi '90 1",
"Call Tyrone",33.39847,"Greenville MS",-91.03786,"Tyrone Davis",235.91138,-10.466,161.976,"Cheatin' In The Next Room",,"10",1.0,"Call Tyrone",
"What up Detroit",,,,"DJ X-Change featuring DJ Joey A",184.31955,-5.58,150.012,"Come Over",,"6",0.0,"What up Detroit",
"Donny Hathaway",41.88415,"Chicago IL",-87.63241,"Donny Hathaway",283.21914,-15.144,111.191,"Little Girl (LP Version)",1971,"2",1.0,"Donny Hathaway","rock and indie"
"Final Vinyl",37.77916,"San Francisco CA",-122.42005,"Hot Tuna",239.59465,-9.275,172.398,"Candy Man",1971,"0",1.0,"Final Vinyl","folk"
"Irfan_ le héros",,,,"Les Ogres De Barback",254.06649,-6.01,137.888,"Niev nietch nievitch",1999,"4",0.0,"Irfan_ le héros",
"The Early Tapes 1975-1976",40.71455,"New York NY",-74.00712,"Rory Block",266.05669,-13.836,90.101,"Three Is a Crowd",,"1",1.0,"The Early Tapes 1975-1976","folk"
"13th And Pine",,,,"Nazz",220.89098,-6.302,119.691,"How Can You Call That Beautiful (Stewkey Vocal)",,"9",1.0,"13th And Pine",
"Timeless",,"Medicine Lodge KS",,"Martina McBride",261.95546,-13.627,100.194,"I Can't Stop Loving You",2005,"7",1.0,"Timeless","country"
"Peterbilt Angel",38.8991,"Washington DC",-77.029,"Morel",311.40526,-4.313,108.367,"Blue Taxi",,"10",1.0,"Peterbilt Angel",
"Feel Good All Over: Anthology 1970-1976",18.01571,"Kingston Jamaica",-76.79731,"Horace Andy",176.27383,-11.479,151.911,"Thank You Lord",1985,"2",1.0,"Feel Good All Over: Anthology 1970-1976","classic pop and rock"
"Fifteen Poems By Dylan Thomas",40.99471,"Pennsylvania",-77.60454,"Richard Burton",171.49342,-37.398,109.823,"I See The Boys Of Summer",,"2",1.0,"Fifteen Poems By Dylan Thomas",
"Homemade Ice-Cream",32.77942,"Goodwill LA",-91.56123,"Tony Joe White",162.53342,-17.285,173.482,"I Want Love (Tween You & Me) (Album Version)",,"2",1.0,"Homemade Ice-Cream","country"
"Louie Bluie Film Soundtrack",35.4948,"Dayton TN",-85.01235,"Howard Armstrong",198.922,-13.495,126.821,"My Four Reasons",,"9",0.0,"Louie Bluie Film Soundtrack",
"Canciones De Amor De Miguel Gallardo",,,,"Miguel Gallardo",238.68036,-12.991,125.508,"Eternamente Amame",,"5",1.0,"Canciones De Amor De Miguel Gallardo",
"Legacy",,"Philadelphia PA",,"Boyz II Men",329.27302,-7.103,116.473,"On Bended Knee",1994,"8",1.0,"Legacy","soul and reggae"
"White Feather",,"Sydney Australia",,"Wolfmother",212.37506,-5.931,110.745,"White Feather",2009,"4",0.0,"White Feather","rock and indie"
"Tales Of Wonder",,,,"White Heart",298.84036,-9.998,113.277,"Where The Thunder Roars (Tales Of Wonder Album Version)",,"5",1.0,"Tales Of Wonder",
"The Best Of Both Worlds",,"Pasadena CA",,"Van Halen",209.29261,-4.865,140.995,"Panama (Remastered Album Version)",,"8",1.0,"The Best Of Both Worlds","classic pop and rock | rock"
"Waterbed Hev",18.11526,"Jamaica West Indies",-77.27348,"Heavy D / McGruff",161.38404,-9.161,96.979,"Wanna Be A Player",1997,"5",0.0,"Waterbed Hev",
"Canción Animal",,,,"Soda Stereo",246.69995,-9.603,112.903,"Entre Caníbales",1990,"7",1.0,"Canción Animal","rock en espanol | rock | latin | dinamo"
"White Trash ......",,"Berkeley CA",,"NOFX",144.50893,-7.787,152.622,"Stickin In My Eye",1992,"4",0.0,"White Trash ......","american | punk | usa | punk rock | américain | hardcore punk | ska punk | los angeles | skate punk | rock"
"One World One People",,,,"Xcultures",273.52771,-6.305,125.013,"Sudanese Dance",2000,"1",1.0,"One World One People",
"The Man from Snowy River",-24.9162,"AUSTRALIA",133.39311,"Bruce Rowland",84.03546,-26.266,115.642,"Rosemary Recalls",1985,"7",1.0,"The Man from Snowy River",
"Murskapunkkia",,,,"Murskahumppa",285.17832,-8.488,110.787,"Ota kiinni",,"7",1.0,"Murskapunkkia",
"I Will Love Again",,,,"Taras",200.25424,-5.884,127.97,"I Will Love Again (JJ's Club Radio)",,"11",0.0,"I Will Love Again",
"Ordinary Day",,,,"Jeff And Sheri Easter",267.7024,-9.323,147.782,"The Moon And I (Ordinary Day Album Version)",,"5",1.0,"Ordinary Day",
"Dimensions",35.14968,"Memphis TN",-90.04892,"The Box Tops",148.03546,-9.843,121.274,"Soul Deep",1969,"6",0.0,"Dimensions","classic pop and rock"
"Superinstrumental",,,,"Clp",266.39628,-6.697,114.041,"Insatiable (Instrumental Version)",,"7",0.0,"Superinstrumental",
"Friend Or Foe",,"London England",,"Adam Ant",233.40363,-9.013,119.293,"Something Girls",1982,"0",1.0,"Friend Or Foe","uk | british | english"
"Muertos Vivos",,,,"Gob",209.60608,-4.501,129.738,"Face the Ashes",2007,"2",1.0,"Muertos Vivos",
"Da Ghetto Psychic",,"Ohio",,"Rated R",114.78159,-17.302,111.787,"Keepin It Real (Skit)",,"1",1.0,"Da Ghetto Psychic",
"I Need You",35.21962,"North Carolina",-80.01955,"JennyAnyKind",218.77506,-10.021,146.765,"Young Boy Blues",,"5",0.0,"I Need You",
"Las Numero 1 De La Sonora Santanera",,,,"Sonora Santanera",177.47546,-9.689,100.07,"Amor De Cabaret",,"8",1.0,"Las Numero 1 De La Sonora Santanera",
"Pink World",,,,"Planet P Project",269.81832,-13.496,86.643,"Pink World",1984,"4",1.0,"Pink World",
"Fear Itself",,"California - LA",,"Casual",218.93179,-11.197,92.198,"I Didn't Mean To",,"1",0.0,"Fear Itself",
"Gin & Phonic",,"Burlington Ontario Canada",,"Tweeterfriendly Music",189.57016,-11.642,101.43,"Drop of Rain",,"4",0.0,"Gin & Phonic",
"Dave Pearce Best of the Dance Years 1988 - 1992",,,,"Carl Cox Vs Yousef",357.82485,-5.701,130.016,"I Want You (Forever)",1991,"1",1.0,"Dave Pearce Best of the Dance Years 1988 - 1992","uk | english | british"
"The Equinox",,"SPRINGFIELD Virginia",,"Organized Konfusion",198.3473,-8.709,175.769,"Hate",1997,"11",0.0,"The Equinox","group | hip-hop"
"Malpractice",,"Newark NJ",,"Redman",124.18567,-10.296,85.008,"WKYA (drop)",2001,"1",0.0,"Malpractice","soul and reggae | new york | us | american | hip-hop | rap"
"The Fabulous Eddie Cantor",40.71455,"New York NY",-74.00712,"Eddie Cantor",155.61098,-13.71,118.975,"Now's The Time To Fall In Love",,"11",1.0,"The Fabulous Eddie Cantor",
"20 Suosikkia / Rilluttele yö",,,,"Solistiyhtye Suomi",134.08608,-12.839,133.699,"Teräslintu",,"4",0.0,"20 Suosikkia / Rilluttele yö","finnish"
"Maurice Chevalier  The Essential Collection Vol 1",,"Menilmontant France",,"Maurice Chevalier",193.20118,-27.433,140.956,"Ma Louise",,"0",1.0,"Maurice Chevalier  The Essential Collection Vol 1","french"
"Grim Prospects Remixes - Grim Prospects Will Never End",,,,"Schizoid",275.40853,-2.119,102.408,"Grim Prospects (Gross Prospects - Bad Trip Remix)",,"9",1.0,"Grim Prospects Remixes - Grim Prospects Will Never End",
"Staying on the Watch",31.84666,"Sicily Island LA",-91.657,"Sonny Simmons",443.24526,-13.002,45.527,"A Distant Voice",,"1",1.0,"Staying on the Watch",
"Tip World Singles 2000",,,,"Citizen Kaned",385.33179,-8.37,108.061,"President Johnson",2000,"8",0.0,"Tip World Singles 2000",
"From All Sides",37.77916,"San Francisco CA",-122.42005,"Vince Guaraldi / Bola Sete",294.66077,-15.761,168.307,"Choro",,"5",0.0,"From All Sides",
"Spontanous Combustion",36.16778,"Nashville TN",-86.77836,"Ellen McIlwaine",275.12118,-6.29,132.428,"Spontanous Combustion",,"7",1.0,"Spontanous Combustion","singer-songwriter | slide guitar | american"
"Praise Him...Live!",,,,"The Brooklyn Tabernacle Choir",324.44036,-11.829,216.195,"Lead Me Lord",1995,"7",1.0,"Praise Him...Live!",
"The Incredible Kai Winding Trombones",56.153,"Aarhus Denmark",10.20452,"Kai Winding",223.4771,-14.438,112.006,"Mangos",1961,"0",1.0,"The Incredible Kai Winding Trombones",
"Openbare Weg",,"Tallahassee FL",,"Mira",177.81506,-12.004,85.621,"Openbare Weg",2006,"4",1.0,"Openbare Weg",
"For Screening Purposes Only",,,,"Test Icicles",190.24934,-4.172,75.031,"Snowball",2005,"4",0.0,"For Screening Purposes Only","indie | alternative | rock | experimental | british | indie rock"
"S'Wonderful Movie'n Bossa",,,,"Pery Ribeiro",180.00934,-13.668,133.009,"Our Love Is Here To Stay",,"0",1.0,"S'Wonderful Movie'n Bossa",
"The Scott Wesley Brown Collection: A Library of 35 Favorite Songs",33.74831,"Atlanta Georgia USA",-84.39111,"Scott Wesley Brown",295.60118,-9.435,137.288,"All Rise",,"2",1.0,"The Scott Wesley Brown Collection: A Library of 35 Favorite Songs",
"Texas Songster",30.38815,"Navasota TX",-96.0878,"Mance Lipscomb",187.53261,-23.527,97.981,"Going Down Slow",2000,"11",1.0,"Texas Songster",
"Seu Olhar Não Mente",,,,"Flávio José",252.02893,-8.639,168.323,"Jogo Limpo",,"3",1.0,"Seu Olhar Não Mente",
"That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split",,,,"React",120.2673,-3.422,143.231,"Drunk Alone",,"10",0.0,"That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split",
"Break The Night",,,,"Sven Tasnadi",557.26975,-12.26,123.993,"Charisma",,"11",1.0,"Break The Night",
